yard_id,rake_type,rake_id,creation_date,bpc_categ,total_wagons,incoming_bpc,bpc_no,arrival_timestamp,dispatch_timestamp,exam_start_timestamp,exam_comp_timestamp,rake_event_id,ar_to_ex_st,ar_to_ex_st1,arrival_hour,arrival_day,arrival_weekday,arrival_shift,rakes_already_present,rakes_waiting_dispatch,same_type_rakes_present,rakes_already_present_before_exam_complete,time_since_last_dispatch,waited_due_to_previous_rake,time_since_creation_to_arrival,rake_density_score,arrival_date,total_exam_delay_yard_day,avg_delay_yard_day,delay_ratio_to_yard_avg,same_type_rakes_ratio,rush_factor,arrival_to_dispatch_gap,dispatch_wait_penalty_yardwise,prev_rake_arrival,prev_rake_gap_minutes
ACTL/TKD,CONTAINER,UMB 080621221111,2023-03-25,REVALID,46,70000001327.0,70000001881,2023-03-23 20:50:00,2023-03-25 11:35:00,2023-03-24 20:15:00,2023-03-24 21:50:00,UMB 080621221111_2023-03-25,1405.0,1405.0,20,2023-03-23,3,Evening,1,0,1,1,3020.0,1,-1630.0,2,2023-03-23,1990.0,995.0,1.4106425702811245,0.5,46,2325.0,1,2023-03-23 19:45:00,65.0
ACTL/TKD,CONTAINER,MKPP280422120814,2023-03-25,REVALID,46,70000001928,70000001958,2023-03-25 01:40:00,2023-03-26 11:19:00,2023-03-25 21:45:00,2023-03-25 23:15:00,MKPP280422120814_2023-03-25,1205.0,1205.0,1,2023-03-25,5,Night,1,1,1,0,888.0,0,100.0,3,2023-03-25,2410.0,1205.0,0.9991708126036484,0.5,92,2019.0,1,2023-03-23 20:50:00,1730.0
ACTL/TKD,CONTAINER,MKPP280422120814,2023-03-26,REVALID,46,70000001495,70000001928,2023-03-25 01:40:00,2023-03-26 01:08:00,2023-03-25 21:45:00,2023-03-25 23:15:00,MKPP280422120814_2023-03-26,1205.0,1205.0,1,2023-03-25,5,Night,1,1,1,0,888.0,0,-1340.0,3,2023-03-25,2410.0,1205.0,0.9991708126036484,0.5,92,1408.0,0,2023-03-25 01:40:00,0.0
ACTL/TKD,CONTAINER,MATP150323130232,2023-03-28,REVALID,41,70000001586,70000002132,2023-03-28 06:00:00,2023-03-29 02:40:00,2023-03-28 22:00:00,2023-03-28 23:30:00,MATP150323130232_2023-03-28,960.0,960.0,6,2023-03-28,1,Morning,0,0,0,0,2561.0,0,360.0,0,2023-03-28,960.0,960.0,0.9989594172736732,0.0,0,1240.0,0,2023-03-25 01:40:00,4580.0
ACTL/TKD,CONTAINER,MKPP280422120814,2023-03-31,CC_EXAM,46,60000000233,70000002314,2023-03-31 12:15:00,2023-04-01 01:40:00,2023-03-31 15:10:00,2023-03-31 19:40:00,MKPP280422120814_2023-03-31,175.0,175.0,12,2023-03-31,4,Afternoon,0,0,0,0,3455.0,0,735.0,0,2023-03-31,175.0,175.0,0.9943181818181818,0.0,0,805.0,0,2023-03-28 06:00:00,4695.0
ACTL/TKD,CONTAINER,GMC 221022014735,2023-04-02,REVALID,46,50000529264,70000002376,2023-04-01 05:35:00,2023-04-02 01:18:00,2023-04-01 19:15:00,2023-04-01 20:45:00,GMC 221022014735_2023-04-02,820.0,820.0,5,2023-04-01,5,Night,0,0,0,0,235.0,0,-1105.0,0,2023-04-01,820.0,820.0,0.9987819732034104,0.0,0,1183.0,0,2023-03-31 12:15:00,1040.0
ACTL/TKD,CONTAINER,MATP031122102733,2023-04-02,REVALID,41,70000001551,70000002452,2023-04-02 10:00:00,2023-04-03 02:29:00,2023-04-02 18:15:00,2023-04-02 19:45:00,MATP031122102733_2023-04-02,495.0,495.0,10,2023-04-02,6,Morning,0,0,0,0,522.0,0,600.0,0,2023-04-02,905.0,452.5,1.091510474090408,0.0,0,989.0,0,2023-04-01 05:35:00,1705.0
ACTL/TKD,CONTAINER,TKD170323121246,2023-04-03,REVALID,41,70000002243,70000002489,2023-04-02 23:55:00,2023-04-03 16:12:00,2023-04-03 06:45:00,2023-04-03 08:15:00,TKD170323121246_2023-04-03,410.0,410.0,23,2023-04-02,6,Evening,1,1,1,0,1357.0,0,-5.0,3,2023-04-02,905.0,452.5,0.9040793825799338,0.5,82,977.0,0,2023-04-02 10:00:00,835.0
ACTL/TKD,CONTAINER,UMB 080621221111,2023-04-04,REVALID,46,70000001881.0,70000002549,2023-04-03 11:00:00,2023-04-04 11:08:00,2023-04-04 01:15:00,2023-04-04 02:45:00,UMB 080621221111_2023-04-04,855.0,855.0,11,2023-04-03,0,Morning,1,1,1,0,511.0,0,-780.0,3,2023-04-03,855.0,855.0,0.9988317757009346,0.5,92,1448.0,1,2023-04-02 23:55:00,665.0
ACTL/TKD,CONTAINER,MATP150323130232,2023-04-06,CC_EXAM,41,70000001586,70000002688,2023-04-05 06:00:00,2023-04-07 01:15:00,2023-04-06 10:40:00,2023-04-06 14:20:00,MATP150323130232_2023-04-06,1720.0,1720.0,6,2023-04-05,2,Morning,0,0,0,0,1132.0,0,-1080.0,0,2023-04-05,1720.0,1720.0,0.999418942475305,0.0,0,2595.0,1,2023-04-03 11:00:00,2580.0
ACTL/TKD,CONTAINER,HAPA 230122145205,2023-04-07,REVALID,46,70000002192.0,70000002784,2023-04-07 02:25:00,2023-04-07 18:50:00,2023-04-07 10:00:00,2023-04-07 11:30:00,HAPA 230122145205_2023-04-07,455.0,455.0,2,2023-04-07,4,Night,0,0,0,0,70.0,0,145.0,0,2023-04-07,710.0,355.0,1.2780898876404494,0.0,0,985.0,0,2023-04-05 06:00:00,2665.0
ACTL/TKD,CONTAINER,MKPP280422120814,2023-04-07,REVALID,41,70000002314,70000002786,2023-04-07 12:15:00,2023-04-07 19:25:00,2023-04-07 16:30:00,2023-04-07 18:00:00,MKPP280422120814_2023-04-07,255.0,255.0,12,2023-04-07,4,Afternoon,1,1,1,0,660.0,0,735.0,3,2023-04-07,710.0,355.0,0.7162921348314607,0.5,82,430.0,0,2023-04-07 02:25:00,590.0
ACTL/TKD,CONTAINER,JUDW210922170602,2023-04-08,CC_EXAM,46,70000000933,70000002873,2023-04-08 04:45:00,2023-04-08 22:40:00,2023-04-08 10:30:00,2023-04-08 17:00:00,JUDW210922170602_2023-04-08,345.0,345.0,4,2023-04-08,5,Night,0,0,0,0,560.0,0,285.0,0,2023-04-08,1385.0,692.5,0.4974765681326604,0.0,0,1075.0,0,2023-04-07 12:15:00,990.0
ACTL/TKD,CONTAINER,MATP031122102733,2023-04-09,REVALID,41,70000002452,70000002966,2023-04-08 23:40:00,2023-04-09 22:29:00,2023-04-09 17:00:00,2023-04-09 18:30:00,MATP031122102733_2023-04-09,1040.0,1040.0,23,2023-04-08,5,Evening,0,0,0,0,60.0,0,-20.0,0,2023-04-08,1385.0,692.5,1.4996395097332371,0.0,0,1369.0,0,2023-04-08 04:45:00,1135.0
ACTL/TKD,CONTAINER,UMB080621221111,2023-04-10,REVALID,46,70000002345.0,70000003055,2023-04-09 23:55:00,2023-04-11 10:53:00,2023-04-11 00:30:00,2023-04-11 02:00:00,UMB080621221111_2023-04-10,1475.0,1475.0,23,2023-04-09,6,Evening,0,0,0,0,86.0,0,-5.0,0,2023-04-09,1475.0,1475.0,0.9993224932249324,0.0,0,2098.0,1,2023-04-08 23:40:00,1455.0
ACTL/TKD,CONTAINER,UMB 080621221111,2023-04-12,CC_EXAM,46,70000000821.0,70000003105,2023-04-11 23:20:00,2023-04-12 11:00:00,2023-04-12 01:00:00,2023-04-12 06:00:00,UMB 080621221111_2023-04-12,100.0,100.0,23,2023-04-11,1,Evening,0,0,0,0,747.0,0,-40.0,0,2023-04-11,100.0,100.0,0.99009900990099,0.0,0,700.0,0,2023-04-09 23:55:00,2845.0
ACTL/TKD,CONTAINER,MATP150323130232,2023-04-12,REVALID,41,70000002688,70000003150,2023-04-12 11:15:00,2023-04-13 00:15:00,2023-04-12 21:45:00,2023-04-12 23:15:00,MATP150323130232_2023-04-12,630.0,630.0,11,2023-04-12,2,Morning,0,0,0,0,15.0,0,675.0,0,2023-04-12,630.0,630.0,0.9984152139461172,0.0,0,780.0,0,2023-04-11 23:20:00,715.0
ACTL/TKD,CONTAINER,HAPA 230122145205,2023-04-13,REVALID,46,70000002999.0,70000003222,2023-04-13 00:40:00,2023-04-13 20:01:00,2023-04-13 15:30:00,2023-04-13 17:00:00,HAPA 230122145205_2023-04-13,890.0,890.0,0,2023-04-13,3,Night,0,0,0,0,25.0,0,40.0,0,2023-04-13,890.0,890.0,0.9988776655443322,0.0,0,1161.0,0,2023-04-12 11:15:00,805.0
ACTL/TKD,CONTAINER,MKPP280422120814,2023-04-16,REVALID,46,70000002786,70000003400,2023-04-14 15:10:00,2023-04-16 06:31:00,2023-04-15 21:00:00,2023-04-15 22:30:00,MKPP280422120814_2023-04-16,1790.0,1790.0,15,2023-04-14,4,Afternoon,0,0,0,0,1149.0,0,-1970.0,0,2023-04-14,1790.0,1790.0,0.9994416527079844,0.0,0,2361.0,1,2023-04-13 00:40:00,2310.0
ACTL/TKD,CONTAINER,UMB 110822030150,2023-04-16,REVALID,46,70000002950.0,70000003455,2023-04-16 09:10:00,2023-04-16 23:19:00,2023-04-16 18:45:00,2023-04-16 20:15:00,UMB 110822030150_2023-04-16,575.0,575.0,9,2023-04-16,6,Morning,0,0,0,0,159.0,0,550.0,0,2023-04-16,1005.0,502.5,1.1420059582919564,0.0,0,849.0,0,2023-04-14 15:10:00,2520.0
ACTL/TKD,CONTAINER,CP  080120001928,2023-04-17,CC_EXAM,46,70000001255,70000003468,2023-04-16 18:00:00,2023-04-17 21:59:00,2023-04-17 01:10:00,2023-04-17 03:45:00,CP  080120001928_2023-04-17,430.0,430.0,18,2023-04-16,6,Evening,1,0,1,1,689.0,1,-360.0,2,2023-04-16,1005.0,502.5,0.8540218470705064,0.5,46,1679.0,1,2023-04-16 09:10:00,530.0
ACTL/TKD,CONTAINER,MATP031122102733,2023-04-18,CC_EXAM,41,70000001551,70000003595,2023-04-17 22:40:00,2023-04-19 06:35:00,2023-04-18 08:50:00,2023-04-18 13:50:00,MATP031122102733_2023-04-18,610.0,610.0,22,2023-04-17,0,Evening,0,0,0,0,41.0,0,-80.0,0,2023-04-17,610.0,610.0,0.9983633387888708,0.0,0,1915.0,1,2023-04-16 18:00:00,1720.0
ACTL/TKD,CONTAINER,NSICT1615290323,2023-04-19,REVALID,46,70000003421,70000003667,2023-04-19 01:35:00,2023-04-19 14:54:00,2023-04-19 11:45:00,2023-04-19 13:15:00,NSICT1615290323_2023-04-19,610.0,610.0,1,2023-04-19,2,Night,1,1,1,0,1656.0,0,95.0,3,2023-04-19,1235.0,617.5,0.9862570735650767,0.5,92,799.0,0,2023-04-17 22:40:00,1615.0
ACTL/TKD,CONTAINER,UMB080621221111,2023-04-20,REVALID,46,70000003055.0,70000003729,2023-04-19 14:50:00,2023-04-20 10:49:00,2023-04-20 01:15:00,2023-04-20 02:45:00,UMB080621221111_2023-04-20,625.0,625.0,14,2023-04-19,2,Afternoon,1,1,1,0,495.0,0,-550.0,3,2023-04-19,1235.0,617.5,1.0105092966855296,0.5,92,1199.0,0,2023-04-19 01:35:00,795.0
ACTL/TKD,CONTAINER,TKD170423162638,2023-04-21,REVALID,41,70000003559,70000003766,2023-04-20 04:20:00,2023-04-21 01:47:00,2023-04-20 19:00:00,2023-04-20 20:30:00,TKD170423162638_2023-04-21,880.0,880.0,4,2023-04-20,3,Night,1,1,1,0,806.0,0,-1180.0,3,2023-04-20,2290.0,1145.0,0.7678883071553229,0.5,82,1287.0,0,2023-04-19 14:50:00,810.0
ACTL/TKD,CONTAINER,HAPA 230122145205,2023-04-22,REVALID,46,70000003222.0,70000003840,2023-04-20 22:00:00,2023-04-22 01:24:00,2023-04-21 21:30:00,2023-04-21 23:00:00,HAPA 230122145205_2023-04-22,1410.0,1410.0,22,2023-04-20,3,Evening,1,1,1,0,671.0,0,-1560.0,3,2023-04-20,2290.0,1145.0,1.2303664921465969,0.5,92,1644.0,1,2023-04-20 04:20:00,1060.0
ACTL/TKD,CONTAINER,MATP150323130232,2023-04-22,REVALID,41,70000003150,70000003897,2023-04-22 00:50:00,2023-04-22 22:19:00,2023-04-22 06:30:00,2023-04-22 08:00:00,MATP150323130232_2023-04-22,340.0,340.0,0,2023-04-22,5,Night,1,1,1,0,1383.0,0,50.0,3,2023-04-22,340.0,340.0,0.997067448680352,0.5,82,1289.0,0,2023-04-20 22:00:00,1610.0
ACTL/TKD,CONTAINER,MKPP280422120814,2023-04-24,REVALID,46,70000003400,70000004057,2023-04-23 22:54:00,2023-04-25 12:00:00,2023-04-24 20:30:00,2023-04-24 22:00:00,MKPP280422120814_2023-04-24,1296.0,1296.0,22,2023-04-23,6,Evening,0,0,0,0,1475.0,0,-66.0,0,2023-04-23,1296.0,1296.0,0.9992289899768696,0.0,0,2226.0,1,2023-04-22 00:50:00,2764.0
ACTL/TKD,CONTAINER,MATP031122102733,2023-04-25,REVALID,40,70000003595,70000004113,2023-04-24 23:40:00,2023-04-26 02:00:00,2023-04-25 20:30:00,2023-04-25 22:00:00,MATP031122102733_2023-04-25,1250.0,1250.0,23,2023-04-24,0,Evening,1,1,1,0,2961.0,0,-20.0,3,2023-04-24,1250.0,1250.0,0.9992006394884092,0.5,80,1580.0,1,2023-04-23 22:54:00,1486.0
ACTL/TKD,CONTAINER,UMB 080621221111,2023-04-25,REVALID,46,70000003105.0,70000004092,2023-04-25 04:10:00,2023-04-25 22:51:00,2023-04-25 11:45:00,2023-04-25 14:15:00,UMB 080621221111_2023-04-25,455.0,455.0,4,2023-04-25,1,Night,2,1,2,1,3231.0,1,250.0,5,2023-04-25,455.0,455.0,0.9978070175438596,0.6666666666666666,138,1121.0,0,2023-04-24 23:40:00,270.0
ACTL/TKD,CONTAINER,UMB 110822030150,2023-04-26,REVALID,41,70000003554.0,70000004147,2023-04-26 01:40:00,2023-04-26 14:03:00,2023-04-26 10:45:00,2023-04-26 12:45:00,UMB 110822030150_2023-04-26,545.0,545.0,1,2023-04-26,2,Night,1,1,1,0,169.0,0,100.0,3,2023-04-26,905.0,452.5,1.201764057331863,0.5,82,743.0,0,2023-04-25 04:10:00,1290.0
ACTL/TKD,CONTAINER,CP  080120001928,2023-04-26,REVALID,41,70000003468,70000004180,2023-04-26 15:45:00,2023-04-27 00:38:00,2023-04-26 21:45:00,2023-04-26 23:15:00,CP  080120001928_2023-04-26,360.0,360.0,15,2023-04-26,2,Afternoon,0,0,0,0,102.0,0,945.0,0,2023-04-26,905.0,452.5,0.7938257993384785,0.0,0,533.0,0,2023-04-26 01:40:00,845.0
ACTL/TKD,CONTAINER,TKD170423162638,2023-04-27,REVALID,41,70000004011,70000004246,2023-04-27 02:00:00,2023-04-27 21:01:00,2023-04-27 17:30:00,2023-04-27 19:00:00,TKD170423162638_2023-04-27,930.0,930.0,2,2023-04-27,3,Night,0,0,0,0,82.0,0,120.0,0,2023-04-27,1270.0,635.0,1.4622641509433962,0.0,0,1141.0,0,2023-04-26 15:45:00,615.0
ACTL/TKD,CONTAINER,MATP150323130232,2023-04-28,REVALID,41,70000003897,70000004307,2023-04-27 20:50:00,2023-04-28 21:25:00,2023-04-28 02:30:00,2023-04-28 04:00:00,MATP150323130232_2023-04-28,340.0,340.0,20,2023-04-27,3,Evening,1,1,1,0,1212.0,0,-190.0,3,2023-04-27,1270.0,635.0,0.5345911949685535,0.5,82,1475.0,1,2023-04-27 02:00:00,1130.0
ACTL/TKD,CONTAINER,CP  011116112759,2023-04-29,REVALID,46,70000004084,70000004321,2023-04-28 09:00:00,2023-04-29 01:05:00,2023-04-28 20:15:00,2023-04-28 21:45:00,CP  011116112759_2023-04-29,675.0,675.0,9,2023-04-28,4,Morning,1,1,1,0,719.0,0,-900.0,3,2023-04-28,675.0,675.0,0.9985207100591716,0.5,92,965.0,0,2023-04-27 20:50:00,730.0
ACTL/TKD,CONTAINER,HAPA 230122145205,2023-04-29,ETOE_EXAM,46,70000002192.0,70000004390,2023-04-29 00:15:00,2023-04-30 17:21:00,2023-04-29 17:30:00,2023-04-29 21:30:00,HAPA 230122145205_2023-04-29,1035.0,1035.0,0,2023-04-29,5,Night,1,1,1,0,170.0,0,15.0,3,2023-04-29,1035.0,1035.0,0.999034749034749,0.5,92,2466.0,1,2023-04-28 09:00:00,915.0
ACTL/TKD,CONTAINER,UMB080621221111,2023-04-30,CC_EXAM,46,70000002345.0,70000004422,2023-04-30 04:25:00,2023-04-30 22:34:00,2023-04-30 09:00:00,2023-04-30 10:45:00,UMB080621221111_2023-04-30,275.0,275.0,4,2023-04-30,6,Night,1,1,1,0,1640.0,0,265.0,3,2023-04-30,1730.0,865.0,0.3175519630484988,0.5,92,1089.0,0,2023-04-29 00:15:00,1690.0
ACTL/TKD,CONTAINER,UMB 211122113512,2023-05-01,REVALID,41,70000003753.0,70000004518,2023-04-30 20:00:00,2023-05-01 23:42:00,2023-05-01 20:15:00,2023-05-01 21:45:00,UMB 211122113512_2023-05-01,1455.0,1455.0,20,2023-04-30,6,Evening,1,1,1,0,159.0,0,-240.0,3,2023-04-30,1730.0,865.0,1.6801385681293302,0.5,82,1662.0,1,2023-04-30 04:25:00,935.0
ACTL/TKD,CONTAINER,MATP031122102733,2023-05-02,REVALID,40,70000004113,70000004575,2023-05-02 03:00:00,2023-05-02 21:45:00,2023-05-02 18:30:00,2023-05-02 20:00:00,MATP031122102733_2023-05-02,930.0,930.0,3,2023-05-02,1,Night,0,0,0,0,198.0,0,180.0,0,2023-05-02,1110.0,555.0,1.6726618705035972,0.0,0,1125.0,0,2023-04-30 20:00:00,1860.0
ACTL/TKD,CONTAINER,MATP150323130232,2023-05-02,REVALID,41,70000004307,70000004570,2023-05-02 03:30:00,2023-05-02 20:54:00,2023-05-02 06:30:00,2023-05-02 08:47:00,MATP150323130232_2023-05-02,180.0,180.0,3,2023-05-02,1,Night,1,0,1,1,228.0,1,210.0,2,2023-05-02,1110.0,555.0,0.3237410071942446,0.5,41,1044.0,0,2023-05-02 03:00:00,30.0
ACTL/TKD,CONTAINER,CP 201220140014,2023-05-04,REVALID,46,70000004159,70000004698,2023-05-03 08:30:00,2023-05-04 22:19:00,2023-05-04 14:45:00,2023-05-04 16:15:00,CP 201220140014_2023-05-04,1815.0,1815.0,8,2023-05-03,2,Morning,0,0,0,0,645.0,0,-930.0,0,2023-05-03,2495.0,831.6666666666666,2.1797437950360288,0.0,0,2269.0,1,2023-05-02 03:30:00,1740.0
ACTL/TKD,CONTAINER,CP  080120001928,2023-05-03,REVALID,41,70000004180,70000004642,2023-05-03 11:15:00,2023-05-03 20:46:00,2023-05-03 14:50:00,2023-05-03 16:20:00,CP  080120001928_2023-05-03,215.0,215.0,11,2023-05-03,2,Morning,1,0,1,1,810.0,1,675.0,2,2023-05-03,2495.0,831.6666666666666,0.2582065652522017,0.5,41,571.0,0,2023-05-03 08:30:00,165.0
ACTL/TKD,CONTAINER,MKPP050123005350,2023-05-04,REVALID,41,50000539184,70000004675,2023-05-03 21:30:00,2023-05-04 12:33:00,2023-05-04 05:15:00,2023-05-04 06:45:00,MKPP050123005350_2023-05-04,465.0,465.0,21,2023-05-03,2,Evening,1,0,1,1,44.0,1,-150.0,2,2023-05-03,2495.0,831.6666666666666,0.5584467574059248,0.5,41,903.0,0,2023-05-03 11:15:00,615.0
ACTL/TKD,CONTAINER,JUDW210922170602,2023-05-05,CC_EXAM,41,70000004291,50000541035,2023-05-04 23:00:00,2023-05-05 23:50:00,2023-05-05 01:10:00,2023-05-05 06:10:00,JUDW210922170602_2023-05-05,130.0,130.0,23,2023-05-04,3,Evening,0,0,0,0,41.0,0,-60.0,0,2023-05-04,130.0,130.0,0.9923664122137404,0.0,0,1490.0,1,2023-05-03 21:30:00,1530.0
ACTL/TKD,CONTAINER,TKD170423162638,2023-05-05,REVALID,41,70000004246,70000004784,2023-05-05 11:50:00,2023-05-06 01:46:00,2023-05-05 21:45:00,2023-05-05 22:15:00,TKD170423162638_2023-05-05,595.0,595.0,11,2023-05-05,4,Morning,1,1,1,0,811.0,0,710.0,3,2023-05-05,595.0,595.0,0.9983221476510068,0.5,82,836.0,0,2023-05-04 23:00:00,770.0
ACTL/TKD,CONTAINER,UMB080621221111,2023-05-07,REVALID,46,70000004422.0,70000004907,2023-05-06 02:10:00,2023-05-07 19:27:00,2023-05-06 20:45:00,2023-05-06 22:15:00,UMB080621221111_2023-05-07,1115.0,1115.0,2,2023-05-06,5,Night,0,0,0,0,24.0,0,-1310.0,0,2023-05-06,1115.0,1115.0,0.9991039426523296,0.0,0,2477.0,1,2023-05-05 11:50:00,860.0
ACTL/TKD,CONTAINER,CP  080120001928,2023-05-09,REVALID,41,70000004642,70000005029,2023-05-09 05:10:00,2023-05-09 22:07:00,2023-05-09 13:00:00,2023-05-09 14:45:00,CP  080120001928_2023-05-09,470.0,470.0,5,2023-05-09,1,Night,0,0,0,0,2023.0,0,310.0,0,2023-05-09,470.0,470.0,0.9978768577494692,0.0,0,1017.0,0,2023-05-06 02:10:00,4500.0
ACTL/TKD,CONTAINER,MATP031122102733,2023-05-10,REVALID,40,70000004575,70000005094,2023-05-10 04:10:00,2023-05-10 18:38:00,2023-05-10 14:30:00,2023-05-10 16:00:00,MATP031122102733_2023-05-10,620.0,620.0,4,2023-05-10,2,Night,0,0,0,0,363.0,0,250.0,0,2023-05-10,1000.0,500.0,1.2375249500998005,0.0,0,868.0,0,2023-05-09 05:10:00,1380.0
ACTL/TKD,CONTAINER,MATP100523230347,2023-05-11,CC_EXAM,46,70000002314,70000005133,2023-05-10 18:20:00,2023-05-11 22:24:00,2023-05-11 00:40:00,2023-05-11 05:40:00,MATP100523230347_2023-05-11,380.0,380.0,18,2023-05-10,2,Evening,1,1,1,0,1213.0,0,-340.0,3,2023-05-10,1000.0,500.0,0.7584830339321357,0.5,92,1684.0,1,2023-05-10 04:10:00,850.0
ACTL/TKD,CONTAINER,CP 201220140014,2023-05-12,CC_EXAM,46,70000004159,70000005265,2023-05-11 21:00:00,2023-05-12 22:52:00,2023-05-12 09:00:00,2023-05-12 13:36:00,CP 201220140014_2023-05-12,720.0,720.0,21,2023-05-11,3,Evening,1,1,1,0,1582.0,0,-180.0,3,2023-05-11,720.0,720.0,0.9986130374479888,0.5,92,1552.0,1,2023-05-10 18:20:00,1600.0
ACTL/TKD,CONTAINER,JUDW210922170602,2023-05-13,CC_EXAM,46,70000002873,70000005328,2023-05-12 23:10:00,2023-05-13 16:00:00,2023-05-13 01:20:00,2023-05-13 06:20:00,JUDW210922170602_2023-05-13,130.0,130.0,23,2023-05-12,4,Evening,0,0,0,0,18.0,0,-50.0,0,2023-05-12,130.0,130.0,0.9923664122137404,0.0,0,1010.0,0,2023-05-11 21:00:00,1570.0
ACTL/TKD,CONTAINER,UMB080621221111,2023-05-14,REVALID,46,70000004907.0,70000005415,2023-05-14 02:20:00,2023-05-14 15:11:00,2023-05-14 06:30:00,2023-05-14 08:00:00,UMB080621221111_2023-05-14,250.0,250.0,2,2023-05-14,6,Night,0,0,0,0,620.0,0,140.0,0,2023-05-14,505.0,252.5,0.9861932938856016,0.0,0,771.0,0,2023-05-12 23:10:00,1630.0
ACTL/TKD,CONTAINER,Nsict 270822113939,2023-05-14,REVALID,46,70000005047,70000005455,2023-05-14 14:45:00,2023-05-15 02:05:00,2023-05-14 19:00:00,2023-05-14 21:00:00,Nsict 270822113939_2023-05-14,255.0,255.0,14,2023-05-14,6,Afternoon,1,1,1,0,1365.0,0,885.0,3,2023-05-14,505.0,252.5,1.0059171597633136,0.5,92,680.0,0,2023-05-14 02:20:00,745.0
ACTL/TKD,CONTAINER,UMB 180223022651,2023-05-16,REVALID,46,70000004755.0,70000005581,2023-05-15 23:20:00,2023-05-16 22:09:00,2023-05-16 10:15:00,2023-05-16 12:00:00,UMB 180223022651_2023-05-16,655.0,655.0,23,2023-05-15,0,Evening,0,0,0,0,1275.0,0,-40.0,0,2023-05-15,655.0,655.0,0.9984756097560976,0.0,0,1369.0,0,2023-05-14 14:45:00,1955.0
ACTL/TKD,CONTAINER,CP  080120001928,2023-05-16,CC_EXAM,46,70000003468,70000005575,2023-05-16 01:00:00,2023-05-17 10:15:00,2023-05-16 18:10:00,2023-05-16 20:00:00,CP  080120001928_2023-05-16,1030.0,1030.0,1,2023-05-16,1,Night,1,0,1,1,1375.0,1,60.0,2,2023-05-16,1030.0,1030.0,0.9990300678952472,0.5,46,1995.0,1,2023-05-15 23:20:00,100.0
ACTL/TKD,CONTAINER,MKPP270822113939,2023-05-19,ETOE_EXAM,46,70000003659,70000005807,2023-05-18 07:40:00,2023-05-19 19:21:00,2023-05-19 10:00:00,2023-05-19 14:00:00,MKPP270822113939_2023-05-19,1580.0,1580.0,7,2023-05-18,3,Morning,0,0,0,0,1285.0,0,-980.0,0,2023-05-18,1580.0,1580.0,0.9993674889310564,0.0,0,2141.0,1,2023-05-16 01:00:00,3280.0
ACTL/TKD,CONTAINER,UMB 231022084807,2023-05-20,REVALID,46,70000005128.0,70000005877,2023-05-19 19:30:00,2023-05-20 12:32:00,2023-05-19 22:05:00,2023-05-19 23:50:00,UMB 231022084807_2023-05-20,155.0,155.0,19,2023-05-19,4,Evening,0,0,0,0,9.0,0,-270.0,0,2023-05-19,155.0,155.0,0.9935897435897436,0.0,0,1022.0,0,2023-05-18 07:40:00,2150.0
ACTL/TKD,CONTAINER,MATP100523230347,2023-05-20,REVALID,46,70000005133,70000005909,2023-05-20 10:25:00,2023-05-20 22:05:00,2023-05-20 18:30:00,2023-05-20 20:00:00,MATP100523230347_2023-05-20,485.0,485.0,10,2023-05-20,5,Morning,1,1,1,0,904.0,0,625.0,3,2023-05-20,635.0,317.5,1.52276295133438,0.5,92,700.0,0,2023-05-19 19:30:00,895.0
ACTL/TKD,CONTAINER,MATP150323130232,2023-05-21,CC_EXAM,46,70000002688,70000005951,2023-05-20 22:30:00,2023-05-21 14:40:00,2023-05-21 01:00:00,2023-05-21 06:00:00,MATP150323130232_2023-05-21,150.0,150.0,22,2023-05-20,5,Evening,0,0,0,0,25.0,0,-90.0,0,2023-05-20,635.0,317.5,0.4709576138147566,0.0,0,970.0,0,2023-05-20 10:25:00,725.0
ACTL/TKD,CONTAINER,CP 201220140014,2023-05-22,REVALID,46,70000005265,70000006024,2023-05-22 00:50:00,2023-05-22 13:32:00,2023-05-22 08:45:00,2023-05-22 10:15:00,CP 201220140014_2023-05-22,475.0,475.0,0,2023-05-22,0,Night,0,0,0,0,610.0,0,50.0,0,2023-05-22,2005.0,668.3333333333334,0.7096613545816732,0.0,0,762.0,0,2023-05-20 22:30:00,1580.0
ACTL/TKD,CONTAINER,JUDW210922170603,2023-05-23,REVALID,46,70000006069,70000006081,2023-05-22 13:00:00,2023-05-23 10:45:00,2023-05-23 01:45:00,2023-05-23 03:15:00,JUDW210922170603_2023-05-23,765.0,765.0,13,2023-05-22,0,Afternoon,1,1,1,0,1340.0,0,-660.0,3,2023-05-22,2005.0,668.3333333333334,1.1429282868525896,0.5,92,1305.0,0,2023-05-22 00:50:00,730.0
ACTL/TKD,CONTAINER,JUDW210922170602,2023-05-23,REVALID,46,70000005427,70000006069,2023-05-22 13:00:00,2023-05-23 04:31:00,2023-05-23 01:45:00,2023-05-23 03:15:00,JUDW210922170602_2023-05-23,765.0,765.0,13,2023-05-22,0,Afternoon,1,1,1,1,1340.0,1,-660.0,3,2023-05-22,2005.0,668.3333333333334,1.1429282868525896,0.5,92,931.0,0,2023-05-22 13:00:00,0.0
